	927.7130 	860.6252 	-107.9735 	300.1673
	161.3761 	72.1590 	-26.1216 	44.0010
	558.6788 	-493.1046 	120.1507 	187.2341
	590.6408 	-439.6796 	13.9443 	368.5975
	1058.3523 	-431.4165 	714.9059 	636.1462
	342.1918 	80.6038 	-297.3779 	-62.8315
	522.6885 	130.8295 	-461.1521 	154.7536
	315.1760 	219.9832 	43.6241 	171.9317
	955.7366 	-64.4336 	-863.3759 	381.6360
	178.0772 	32.4710 	-79.5344 	78.1952
	282.9953 	76.0887 	199.3653 	122.7735
	821.5995 	-44.1262 	743.5450 	317.3953
	1246.4240 	-538.2779 	201.6687 	1097.6987
	255.4933 	-124.7950 	-141.8620 	-106.5895
	345.3613 	310.2791 	-59.2333 	3.9660
	391.1302 	352.7937 	-0.5734 	-95.0751
	1192.4280 	303.8831 	635.9745 	952.2914
	219.7214 	-85.2339 	-107.1794 	-106.3407
	584.6509 	-362.2140 	-417.2649 	130.5020
	241.6084 	143.5647 	-111.5302 	-76.4527
	1088.8442 	264.7563 	768.4935 	711.8192
	683.9225 	-156.6525 	-607.5521 	236.3758
	231.0351 	-169.2300 	-25.4988 	67.9062
	234.6068 	61.1262 	-135.4425 	-116.1012
	1029.8002 	830.3761 	170.7302 	568.8569
	330.2684 	-103.5650 	150.4711 	239.7771
	254.1361 	-209.9646 	-5.8768 	31.4399
	624.2040 	-516.8464 	-315.3245 	59.9260
	856.1854 	363.9808 	752.3378 	127.8375
	928.5927 	-449.1523 	-437.3105 	671.6317
	256.5489 	62.9183 	-205.0592 	18.2312
	197.0817 	22.2532 	-109.9681 	82.2996
	912.9992 	-691.7790 	-524.5162 	248.3451
	538.0823 	376.0730 	-37.4541 	358.4438
	384.7291 	180.0024 	216.9292 	221.5409
	402.5981 	135.7036 	345.0410 	71.6702
	1165.4504 	-434.8261 	-604.2862 	886.4662
	623.6640 	329.9443 	511.5565 	-13.6578
	207.2180 	-61.2967 	117.2122 	-77.2422
	242.0762 	166.1785 	-24.4825 	104.4337
	1259.9751 	141.2222 	541.1799 	1120.9376
	296.6824 	15.2593 	-252.5657 	-76.0345
	374.6319 	-328.6114 	-89.8360 	-69.3983
	307.1193 	172.1299 	-198.7782 	-75.5048
	1020.5790 	-851.4748 	132.8907 	529.8069
	280.9805 	228.0201 	-86.9880 	34.2499
	585.1010 	466.1181 	-275.5103 	172.3200
	351.7482 	157.3365 	229.6076 	163.6232
	1052.2391 	-720.4903 	-412.9719 	631.9323
	580.3910 	369.1614 	424.8816 	-42.8057
	264.1212 	95.2070 	-116.0196 	166.6076
	341.6573 	256.1219 	104.1099 	144.2660
	863.2144 	-429.7838 	720.9992 	149.5596
	460.2356 	57.8238 	-364.9618 	238.8708
	326.6208 	-35.3643 	-267.2273 	120.5948
	588.3379 	407.3244 	-88.8101 	390.9748
	1128.5294 	571.5295 	549.5609 	791.6430
	213.3538 	-31.4106 	19.7666 	-161.0142
	424.2935 	-309.9348 	-196.9937 	160.2556
	472.2321 	-230.1842 	-372.3337 	109.1156
	1079.8499 	436.2273 	-698.3633 	685.4583
	554.8840 	-453.1234 	277.3185 	86.3306
	171.2683 	79.8395 	23.4963 	54.1240
	432.4066 	-62.9434 	397.5486 	74.0871
	1117.3718 	646.3165 	477.3425 	764.6712
	297.1108 	-46.9101 	-236.1175 	110.0269
	197.7450 	-77.5807 	46.5785 	-106.9475
	626.1810 	-521.8258 	-287.8035 	132.2494
	936.9114 	629.5841 	-595.1290 	330.1990
	467.8020 	-307.4360 	181.4303 	270.5327
	508.7473 	-390.4712 	130.4654 	264.3064
	324.9480 	68.3231 	283.2332 	34.9619
	745.8838 	168.4742 	-696.5872 	-156.5517
	723.4612 	164.5730 	264.1583 	638.9956
	489.2729 	-185.2793 	357.3870 	240.5350
	279.7908 	-147.7679 	75.0419 	177.0211
	1311.7010 	-321.9015 	161.4186 	1254.0598
	256.1052 	-170.8071 	-68.4237 	-116.2588
	300.0430 	152.7380 	-102.9405 	-191.3717
	370.5595 	339.9705 	9.9457 	-46.4294
	1289.1443 	23.2131 	462.5078 	1195.5016
	250.4825 	-180.0857 	-61.1130 	91.4271
	191.8851 	-42.1527 	-116.1094 	-45.6580
	506.8967 	199.0253 	-285.2854 	-341.2707
	1138.9216 	136.8438 	765.6620 	820.9512
	207.9730 	157.0847 	2.8705 	18.7624
	373.5178 	-202.9199 	-278.7803 	33.8170
	517.9963 	-91.0086 	-489.7522 	26.4694
	770.2363 	402.2846 	-635.7314 	-95.1826
	998.8337 	-157.3322 	662.0622 	718.5903
	237.4554 	-140.2461 	17.1299 	130.1755
	231.8834 	-104.7063 	-43.4607 	146.4167
	833.6296 	-805.1855 	153.6637 	69.1751
	316.5323 	139.6215 	-120.2841 	219.1196
	394.5206 	136.7402 	-244.0973 	240.5994
	693.7261 	528.8238 	210.7177 	371.1058
	1182.9210 	-577.5173 	-403.1422 	940.7631
	194.6478 	-5.4858 	-0.1502 	140.1455
	282.2036 	240.8965 	-19.7145 	-41.7388
	578.6362 	342.1067 	423.0069 	-139.1698
	1127.1471 	-783.1619 	0.3142 	799.3129
	226.8089 	177.5657 	-27.8438 	30.3404
	350.6167 	201.3415 	-190.4133 	-163.2771
	533.8360 	404.2547 	217.9429 	233.6239
	1253.3428 	-583.3657 	-35.2770 	1100.4958
	253.2168 	66.2880 	39.2313 	199.9216
	369.0186 	278.4008 	-83.6787 	-179.4118
	362.8305 	238.6770 	79.7244 	-221.0057
	1214.8124 	635.9647 	221.5976 	1001.9958
	498.1933 	-358.8327 	-204.5178 	-243.7032
	222.9429 	-138.0344 	83.8393 	-64.3739
	302.4601 	-139.0976 	-100.9191 	206.0813
	1053.4689 	-143.9615 	826.1709 	623.1343
	311.1538 	-102.7100 	-201.3665 	165.8372
	209.5658 	-120.4447 	-95.5710 	28.2861
	664.2202 	367.1162 	-529.2334 	82.7423
