       810.1453      -127.4020       787.5759       -40.1418
      2019.2960       127.4023      -787.5760      1682.1410
       398.4454      -113.7110      -325.3960       147.4075
       714.2158        50.1375       668.7047      -205.4450
      2115.2251       -50.1375      -668.7050      1847.4440
       760.3405      -247.2770        33.2096       705.4445
      1254.3990      -990.3860       219.6755       725.3814
      1575.0410       990.3859      -219.6760       916.6185
       627.4763       238.3719       204.4915       526.1860
       721.4998       318.4377       603.1041      -192.8930
      2107.9399      -318.4380      -603.1040      1834.8920
      1084.6050      -367.1860         2.7137      1011.5930
      1428.8690       788.6110      -590.6100      1026.0220
      1400.5720      -788.6110       590.6099       615.9769
       475.1463       -54.0744       446.6192        71.7946
      1672.0200      -407.0570      -723.6550      1445.0140
      1157.4200       407.0571       723.6547       196.9859
       765.3206        24.7823       744.4968       112.2895
       763.8104      -566.6000      -479.3310      -119.9850
      2065.6289       566.5994       479.3310      1761.9840
      1399.0380       735.2880       276.9306      1149.6760
       819.9722      -765.4130       260.2716       -23.2085
      2009.4680       765.4133      -260.2720      1665.2080
       940.2971       471.3788      -460.5820       656.9688
      1687.1760        62.1711      -812.5650      1471.1290
      1142.2650       -62.1711       812.5645       170.8713
       815.7515      -331.9330       732.8223         5.0981
      1760.9130       280.4818      -670.6070      1598.1920
      1068.5260      -280.4820       670.6071        43.8077
       209.7664         4.8087      -138.5220        81.0782
      1350.6140     -1005.8500         4.6766       891.1776
      1478.8260      1005.8440        -4.6766       750.8223
       940.6810       876.5787       174.7955       260.2311
      1498.7510      -938.0380       183.8303      1146.4420
      1330.6870       938.0383      -183.8300       495.5566
      1082.7600      1012.5520      -241.0020       266.1072
      1690.3680      -811.5210       -11.3052      1476.6281
      1139.0720       811.5211        11.3052       165.3717
       828.8568       797.7567      -150.1110       -99.1840
      1279.9170       132.4591      1005.2470       769.3547
      1549.5220      -132.4590     -1005.2500       872.6452
      1052.8800        95.8441      -944.0250       435.8583
      1616.6190       185.3063      -860.0130      1349.5470
      1212.8210      -185.3060       860.0134       292.4515
       471.5191       278.7380       355.4018        10.3900
      1246.9890       449.5309      -909.3240       712.6135
      1582.4510      -449.5310       909.3237       929.3864
       682.5133       162.1690       396.2478       514.0977
      1255.6660       243.5034      -984.8020       727.5668
      1573.7740      -243.5030       984.8024       914.4331
      1074.1190       106.2050       894.5983       569.1478
       795.0767       592.7913       508.0929       -66.1076
      2034.3640      -592.7910      -508.0930      1708.1080
       771.4125        69.2944      -407.2360       637.3522
      1322.9871       809.6940      -604.0390       843.5703
      1506.4530      -809.6940       604.0385       798.4296
      1221.9100      -856.4490       323.3629       797.9843
      1535.9230       809.2689      -469.7120      1210.4940
      1293.5160      -809.2690       469.7117       431.5046
       686.3618      -624.5500       -75.6620       238.9322
      1368.6720       831.6801      -559.2220       922.2952
      1460.7670      -831.6800       559.2222       719.7047
      1085.9330      -491.6180       702.0845       653.0128
       848.7081      -506.1670       667.2269        26.3083
      1980.7330       506.1669      -667.2270      1615.6920
      1640.0260       210.0429      -518.9950      1535.5770
      1389.7810       632.8018      -770.5790       958.6699
      1439.6570      -632.8020       770.5792       683.3300
       648.3615      -582.8800       141.5746       205.8244
       590.8718       -13.5248      -394.9890      -417.9870
      2238.5691        13.5248       394.9892      2059.9871
      1891.6021       222.7528       502.5096      1804.9380
       780.4321      -357.1180       674.5222       -91.3429
      2049.0090       357.1182      -674.5220      1733.3430
      1636.8970       587.8203      -591.3290      1402.1460
      1167.9420      -163.2600      -993.4680       576.4014
      1661.4990       163.2595       993.4683      1065.5980
       448.5838       298.8110       294.4908        83.6517
      1043.0610       822.7802      -512.1710       361.2110
      1786.3800      -822.7800       512.1710      1280.7880
       808.6198      -364.9130       571.8314       418.9234
       759.1024       488.1509      -550.7440      -128.0970
      2070.3369      -488.1510       550.7443      1770.0970
      1035.4180      -460.2760       -34.4527       916.9705
      1091.2460       984.9249       -71.9287       444.2432
      1738.1930      -984.9250        71.9287      1197.7560
      1320.6610     -1001.9600       238.8813       815.4351
      1472.9390      -965.9460       -62.9203      1101.9640
      1356.5000       965.9456        62.9203       540.0352
      1216.2850      1080.7910       141.4295       522.5120
       806.2617      -777.9080       156.5471       -46.8342
      2023.1780       777.9077      -156.5470      1688.8330
      1019.1040       380.0448       298.4393       887.0496
      1473.1140       892.2050      -375.2740      1102.2660
      1356.3240      -892.2050       375.2744       539.7332
       704.2954      -664.0320      -104.1830       161.3150
      1394.4830       791.3341       604.5764       966.7697
      1434.9580      -791.3340      -604.5770       675.2302
      1164.3450      -878.0610      -624.7850       419.6901
