1.19532	0.256277	0.834828	1.48648
-0.142079	0.112537	0.991622	1.01705
-1.05327	-0.368849	1.84914	2.2282
1.25737	0.0410944	0.968828	1.59358
-0.639226	-0.117635	0.690053	0.957518
-0.618086	0.0765169	2.01663	2.18055
-0.35337	-1.09233	2.66163	2.90182
0.329833	0.159971	0.493929	0.629734
0.023517	0.932306	0.519937	1.20009
-0.266755	-1.06035	2.87074	3.07488
-0.0904595	0.570358	0.155636	0.613133
0.357184	0.489986	0.649108	1.04362
-0.414026	0.381087	3.53243	3.57952
0.246076	0.17258	-0.0472615	0.332851
0.167953	-0.553715	0.19029	0.819236
-0.515538	0.99523	2.66964	2.89853
0.32331	-0.31893	0.781718	0.914083
0.192247	-0.676202	0.224109	0.919001
-1.28049	0.274399	1.55682	2.03883
0.912999	-0.217308	0.907616	1.31255
0.367479	-0.0570856	1.21102	1.38021
0.783045	0.851998	2.06421	2.37028
-0.762273	-0.0818154	0.665564	1.02418
-0.0208798	-0.77012	0.94573	1.33718
-0.234303	-0.180638	-0.408802	0.522365
0.363451	-0.0757508	1.40257	1.45714
-0.12922	0.256413	2.68173	2.75213
-0.367063	1.25402	1.94674	2.34847
0.227233	-0.102883	0.0806651	0.294864
0.139897	-1.15114	1.64812	2.08833
0.826868	0.6233	2.76913	2.95948
0.0669878	-0.421942	0.348268	0.567478
-0.89394	-0.201354	0.558112	1.2047
0.01984	-1.21316	0.834001	1.47849
0.0711233	0.936826	1.49835	1.77369
-0.0909827	0.276316	1.34309	1.47941
0.409992	-1.24514	1.37608	1.90533
-0.389942	0.910395	1.34005	1.67177
-0.0199926	0.334731	0.959387	1.15456
-0.11021	-1.07721	0.502774	1.20147
0.371244	0.147676	1.11551	1.19257
-0.261008	0.929533	2.05726	2.33765
0.00791973	0.225454	3.29193	3.30241
-0.343685	-0.122132	-0.295659	0.488537
0.335779	-0.103315	0.679217	0.940684
-0.164112	1.16478	2.62636	2.88091
-0.158969	-0.548632	0.189909	0.616889
0.323084	-0.616118	0.859259	1.23387
0.849865	0.944476	1.04479	1.65049
-0.0733425	0.0177789	0.743462	0.759374
-0.776505	-0.962234	1.88727	2.32181
-1.09604	-0.475961	2.54911	2.81851
0.0857094	0.296755	0.467331	0.576217
1.01029	0.179148	0.659011	1.33686
-1.13193	0.656455	1.69612	2.14645
0.390587	0.0361101	0.961767	1.04741
0.741318	-0.692529	1.01766	1.53782
0.875753	-1.00801	1.71048	2.17417
-0.424597	0.756692	0.949238	1.29311
-0.451166	0.251267	1.01578	1.26436
-1.08562	-0.0137043	0.446226	1.18156
0.33848	0.272745	0.620403	0.769465
0.747253	-0.259042	2.6089	2.78064
1.23769	0.493422	1.70717	2.16979
-0.0774914	0.0898365	0.477778	0.510457
-1.16028	-0.583191	1.49058	2.05142
0.0122951	-1.2941	1.21233	1.77843
-0.232376	0.782583	1.5001	1.71317
0.220165	0.511473	0.963077	1.24005
1.18501	0.473008	1.11031	1.69676
-0.145567	-0.28603	0.23964	0.422669
-1.03942	-0.186999	2.32558	2.61224
1.11232	-0.0514582	2.65608	2.88321
-0.779982	0.117895	0.236468	0.83451
-0.332363	-0.0664015	0.782885	1.01386
-1.09656	0.714507	1.31817	1.86246
0.690245	-0.227972	1.48932	1.66274
0.406373	-0.486609	0.867998	1.20643
-0.926955	0.591049	2.7782	2.99085
0.565225	-0.578389	0.374143	0.90123
0.361749	-0.0126542	0.523129	0.839533
-0.962582	0.295504	0.315838	1.06389
0.253566	0.165113	1.65334	1.68621
0.709038	-0.460588	1.7064	1.98161
1.22586	-0.459445	1.62044	2.08755
-0.759421	0.03497	1.33042	1.53824
-0.466422	0.424459	0.724683	1.1059
-0.832779	0.267485	3.14	3.26234
0.360277	0.125405	0.502805	0.645413
0.472491	-0.392932	0.0327296	0.823919
0.0828044	-0.634183	-0.140534	0.66859
0.0789682	0.767328	1.78952	1.95336
-0.1618	-0.133116	2.02653	2.10971
0.576423	-0.633184	2.80339	2.93435
-0.788453	0.177224	0.363122	0.896183
0.212042	0.455921	0.509018	0.90114
0.148662	-1.28197	1.92475	2.3213
-0.0470563	-0.0900317	0.117847	0.205977
-0.101629	1.37202	1.63292	2.20438
-1.14261	0.126841	2.69368	2.93185
0.189691	0.17631	-0.00468429	0.292075
0.952899	-0.303128	0.986534	1.50774
-1.26625	-0.0751807	2.20486	2.54729
-0.0212682	0.107377	0.0310147	0.176529
1.2875	-0.032209	1.4396	2.00781
-0.814422	-0.090443	3.2937	3.39678
0.521307	0.249066	0.358436	0.693174
0.293135	-0.158593	0.0233604	0.641681
1.02472	0.779346	2.14791	2.50783
-0.417422	-0.347512	1.03332	1.17515
-0.607251	-0.431833	0.494226	1.04863
0.00596197	0.0190296	-0.462134	0.481855
0.108634	0.283848	1.51096	1.54712
-0.114591	-0.302849	2.62671	2.7027
0.461408	0.264152	3.5657	3.60764
-0.412432	-0.215838	0.262435	0.55116
-0.0489356	-0.0483318	-0.152625	0.572847
-0.0556462	-1.17749	0.691985	1.37355
0.140485	-0.0440653	0.382139	0.431192
-0.0848462	1.22159	2.60142	2.92695
1.10065	0.199977	2.58391	2.8189
0.019203	0.0296231	0.490178	0.509646
-1.11986	-0.229638	0.601394	1.40307
0.846092	0.865576	2.50172	2.78243
-0.592215	-0.352239	0.283458	0.757204
-0.253867	-0.513419	0.890257	1.19195
0.12011	0.822566	0.0270406	0.84261
0.112434	-0.489589	2.49849	2.55206
-0.232534	-0.332983	1.15001	1.33702
-0.92649	0.0137898	0.144927	0.947521
0.38778	-0.332443	1.27889	1.38372
0.538713	0.318621	2.25161	2.40033
-0.869923	-0.106403	3.25509	3.37371
0.647048	0.0800945	0.374981	0.764143
0.222924	0.0263166	0.0454242	0.593784
-0.0818829	1.00552	0.369724	1.08291
-0.179715	-0.0570016	1.51963	1.53722
0.261554	-0.948487	1.78612	2.11149
-1.25185	-0.274712	2.19501	2.54536
0.435863	0.281704	0.891753	1.04057
0.816007	-0.00696927	0.588737	1.14571
-0.964071	-0.589738	0.53898	1.25934
0.673826	0.195122	1.94831	2.07515
0.290209	0.394738	1.18815	1.39709
0.359611	1.22178	2.13254	2.48757
0.222755	-0.358503	0.317197	0.544956
-0.582372	-0.863245	1.22574	1.69909
1.0144	0.356223	2.84389	3.04332
-0.309931	0.155657	0.466356	0.596651
-0.704476	-0.511846	0.365311	1.09172
-0.668067	0.0828805	3.36121	3.43061
0.428285	0.0854768	-0.195709	0.497248
0.239769	-0.168393	0.510028	0.803805
0.536969	-1.14853	1.06276	1.65986
-0.0567271	0.579432	0.55362	0.814662
-0.480211	0.569114	2.05916	2.25716
0.809321	0.805638	0.563589	1.28059
-0.0570175	-0.31864	1.39473	1.43815
-0.752233	-0.486914	1.71717	2.01289
-0.179599	0.61924	3.44396	3.50639
0.222697	0.115832	0.0677539	0.29295
-0.0431012	-0.735078	0.163767	0.93228
1.26754	0.205728	1.97498	2.35961
-0.521224	0.171541	1.00905	1.1565
-0.746274	-0.37731	0.691497	1.21556
-0.803378	0.99229	1.1031	1.69266
-0.00267691	-0.509017	0.935468	1.07351
0.806103	-0.483266	1.63683	1.96537
0.421048	-0.943795	0.312675	1.08812
-0.11762	0.712039	1.71678	1.86719
-0.303406	0.23176	1.64609	1.77638
0.981472	-0.10532	0.234553	1.02353
-0.735794	0.149015	1.62789	1.79774
-0.245634	-0.0437612	1.81311	1.91043
0.936309	-0.688461	2.616	2.86572
-0.366753	0.396444	0.818148	0.989575
-0.569557	0.291991	0.241387	0.876385
-1.12039	0.544785	2.33258	2.64787
0.168847	0.159775	0.115467	0.292555
0.951417	-0.70458	1.22739	1.79115
0.130688	-0.938129	3.07847	3.22372
-0.225524	0.607787	0.0556514	0.664516
0.0948138	0.330328	0.541359	0.843389
-0.608856	-0.43878	-0.0898028	0.7678
-0.132629	-0.0294363	0.404247	0.447315
0.741539	0.468249	3.36106	3.51653
-0.954234	-0.456827	0.480242	1.16966
0.30585	0.180488	0.185811	0.422924
0.648384	0.276395	3.0095	3.13911
-0.24335	0.761812	-0.0291403	0.811569
-0.0379918	-0.317627	2.2747	2.30105
0.281335	-0.444111	1.4299	1.61899
-0.48145	0.127185	2.88558	2.93134
-0.0659969	-0.656171	0.250008	0.71808
0.547482	0.529007	0.539926	1.08224
-0.653951	-1.09439	1.02518	1.64151
0.56868	0.481487	1.39211	1.58474
0.0852485	0.612957	1.25822	1.5054
0.909948	0.480335	2.98409	3.15939
-0.548224	0.00234706	0.120582	0.577333
-0.361712	-0.482739	0.570802	0.994895
-1.176	-0.599564	1.6688	2.13203
0.5096	0.578351	1.07559	1.33015
0.666339	0.0211561	0.931126	1.26948
-0.776142	0.560267	3.10272	3.24983
0.2905	-0.188776	-0.13727	0.396344
0.485671	-0.371533	0.710003	1.08542
-0.82562	0.0448551	3.2899	3.39489
0.653633	0.126901	0.17564	0.701718
0.172003	-0.171704	0.209982	0.63505
1.05172	-0.671317	1.02696	1.62162
-0.895673	0.433663	1.48096	1.78934
-0.15604	0.237681	1.16763	1.32073
-1.25876	0.0294029	0.941218	1.5778
0.102828	0.161211	0.196944	0.305889
1.15596	-0.190632	2.53725	2.84787
0.722526	-0.242258	-0.0795528	0.777997
-0.447928	-0.170809	1.54727	1.62545
-0.274594	0.413128	2.20783	2.32824
-1.195	-0.0370751	2.0894	2.41106
1.12949	0.0810764	1.07333	1.56607
0.0655424	-0.0440346	0.51278	0.754524
-0.519794	-0.104848	3.50276	3.54524
0.357406	-0.0659055	-0.244699	0.458453
0.162355	0.17081	0.417453	0.727964
0.532858	0.645596	0.0177991	0.848096
-0.394049	-0.504431	2.54331	2.6261
-0.138818	-0.141151	1.11441	1.25747
-1.04253	0.0252912	0.342592	1.10594
0.591164	0.256282	1.38611	1.53449
0.451376	-0.281554	1.94679	2.09121
0.507817	-1.02921	2.57215	2.81981
-0.0895608	0.827149	0.580136	1.02322
-0.418252	0.202052	0.523223	0.888623
-0.946885	-0.898898	1.23012	1.7989
0.377353	0.0268146	0.937853	1.02025
0.569551	0.8721	1.5076	1.91257
0.0547763	0.336876	3.64692	3.66534
0.24978	-0.190658	-0.184142	0.388416
-0.304494	-0.14628	0.212683	0.677847
-0.967896	-0.841975	2.08044	2.44789
0.653287	0.188391	0.917934	1.15026
0.314546	0.65363	0.677134	1.13349
-0.21051	0.963873	3.05727	3.21535
-0.196845	-0.160079	0.298338	0.414243
0.407287	-0.803794	0.319836	1.10199
-0.0341312	0.120431	3.69861	3.70319
0.258746	-0.166782	0.203341	0.392851
-0.224646	0.0463663	-0.226431	0.635622
0.693394	-1.08043	2.14559	2.50398
-0.482104	0.552116	1.09892	1.32782
-0.211276	0.528365	0.430948	0.899807
-0.422112	-0.347163	3.5433	3.58774
-0.117829	0.183653	0.238531	0.350325
0.539913	0.163548	-0.106372	0.793535
-0.26775	-0.375583	3.6084	3.64027
0.425067	0.127327	0.0740469	0.469676
-0.157279	0.248285	-0.00690909	0.621739
-1.12863	-0.484709	0.887187	1.52121
0.716582	0.368058	0.996852	1.28875
0.412048	0.116664	1.79149	1.92171
-0.0101244	-1.32415	1.55917	2.05005
-0.30295	0.343449	0.540273	0.721006
0.313145	0.980697	1.57606	1.96059
0.0688926	0.998578	3.07457	3.23622
0.0419337	-0.470718	-0.0419249	0.493264
-0.110891	-0.527903	0.642923	1.00223
-1.17847	0.296042	2.45288	2.74067
0.192589	-0.258596	0.0327622	0.351076
0.985875	-0.0374438	1.18984	1.63988
-1.25385	0.278333	1.9432	2.3332
0.636285	0.190132	0.496185	0.839897
0.617577	-0.468539	1.23611	1.55853
-0.421548	-1.1923	2.29383	2.62281
0.117964	0.603896	0.968435	1.15529
0.303531	0.588393	0.413228	0.953532
-1.11907	-0.116638	2.74248	2.96738
0.0280979	0.181262	0.00225235	0.227747
1.09095	-0.0646984	0.93071	1.53646
1.26757	-0.202143	1.12817	1.71423
-0.856692	-0.0918759	1.37318	1.62671
-0.410899	0.294004	1.17415	1.3907
0.558675	1.19319	1.66044	2.12394
-0.284194	-0.431808	1.27281	1.3804
-0.274532	-0.761484	0.742243	1.22731
-0.578668	-0.142091	-0.229297	0.652566
-0.144742	0.0567867	0.322319	0.38247
0.72343	0.0852639	3.58242	3.69655
0.897532	0.883816	2.09263	2.44622
-0.472068	-0.55293	0.317085	0.804575
-0.425516	-0.330883	1.26576	1.48082
-0.0883893	1.2122	0.794527	1.45833
0.329869	-0.356208	1.06875	1.18158
-0.241494	-0.855991	1.81227	2.09176
1.19015	-0.22686	0.771413	1.44265
-0.754547	-0.080213	1.28181	1.49567
-0.435678	0.307071	1.62228	1.79333
-0.474571	-0.965215	2.73733	2.94415
0.00394246	-0.0976234	0.32168	0.362274
0.470584	1.0628	0.616459	1.42518
-0.82084	0.736649	2.76049	2.97572
0.0610381	-0.495095	0.20481	0.555887
0.75977	-0.241517	0.710229	1.20006
1.13123	0.318702	2.38488	2.66216
-0.264601	-0.28959	-0.00770726	0.414915
-0.866563	-0.0291521	1.29831	1.65455
-0.0760348	1.2897	1.14296	1.73023
-0.0520918	0.0442451	0.14701	0.210954
0.128146	-1.33393	2.38552	2.79045
0.32868	0.173422	3.66691	3.68816
-0.322487	-0.27109	-0.146116	0.465893
-0.00624201	0.0976343	0.154743	0.57762
-0.509411	0.646842	-0.00708324	0.83437
-0.0480027	0.115254	0.506968	0.53928
0.557363	-0.762102	3.17561	3.35799
-0.165773	0.955341	3.05821	3.21108
0.27323	-0.0988587	0.327098	0.457864
-0.107536	-0.856419	0.29021	1.06272
-0.545207	0.0542245	-0.272687	0.626712
-0.0960777	0.0263415	0.194663	0.256977
0.641241	-0.0805235	3.75353	3.84796
1.0313	0.662119	2.46028	2.75195
-0.766011	-0.213583	0.640139	1.02975
-0.265292	-0.448562	0.575127	0.949993
-0.658374	0.337061	3.38686	3.4693
0.0425872	-0.105061	0.362393	0.402987
0.615771	-0.231945	-0.0737168	0.859381
-0.901624	-0.514541	0.330268	1.09771
0.0784318	-0.0469354	1.15171	1.16319
0.823209	0.561465	2.19359	2.47081
0.529757	-1.14317	0.995329	1.61133
-0.388199	0.405563	0.555929	0.801533
-0.141523	0.737681	2.12426	2.3188
-0.221384	1.27403	1.95833	2.35062
0.112844	-0.780764	0.46976	0.928019
0.108552	-0.493235	1.24746	1.45305
0.53046	1.19411	2.05749	2.44106
0.0761092	-0.0559165	0.0211982	0.166094
-0.60657	-1.13823	1.59679	2.12447
-0.393657	-0.880156	0.20428	0.994781
-0.162393	0.00753942	0.599293	0.635452
0.556053	0.872611	2.87191	3.1014
-0.111897	0.532864	3.54872	3.59278
0.111061	-0.224554	-0.272607	0.394072
0.000881655	-0.308314	0.399373	0.744773
0.577355	1.1008	0.919619	1.5521
0.0942553	-0.179279	0.908534	0.940572
-0.671548	-0.921503	1.84735	2.23896
1.1746	0.570193	1.31794	1.86011
-0.489521	-0.328335	1.51596	1.63211
-0.685024	-0.241785	0.841544	1.23937
0.321607	0.015598	3.46321	3.48076
-0.274584	0.295453	0.408117	0.589463
-0.0469837	-0.311035	-0.195853	0.66139
-0.789978	-0.604643	0.32342	1.05474
0.809483	0.423504	2.26461	2.44567
-0.019553	0.181173	1.08743	1.23119
-0.0646178	1.28843	1.14519	1.73029
-0.0889472	0.015676	0.471855	0.499022
0.153588	-1.30411	2.05846	2.50233
-0.928698	-0.491627	2.93024	3.11588
0.602847	0.0507143	0.518654	0.808218
0.325891	0.4409	0.226558	0.807499
0.340398	-0.287413	-0.335325	0.573706
-0.394999	-0.0445528	2.10958	2.15094
0.0546143	0.331924	1.90123	2.00698
-1.18886	-0.514756	2.18602	2.54466
0.594344	0.171955	0.280108	0.692454
0.594499	0.342822	1.20944	1.4946
-0.703792	1.10309	2.08226	2.46296
0.45147	-0.163914	0.489967	0.69927
0.25222	-0.939238	1.10334	1.56948
0.759407	0.505383	3.16315	3.29482
-0.568748	-0.476261	0.364585	0.83752
-0.190554	-0.0291061	0.147718	0.599256
-0.888834	-0.577513	2.90607	3.09629
0.673428	0.49173	0.506436	0.984886
0.215481	0.0858168	0.262971	0.650445
1.05913	-0.613093	2.39747	2.69512
0.0456555	-0.008713	-0.0163697	0.14369
-1.10481	0.621774	1.29442	1.89285
-0.254596	-0.897203	3.13832	3.27675
0.417066	0.401059	0.266822	0.65131
-0.162437	0.496128	0.270359	0.803587
0.929853	-0.832484	0.941015	1.56888
-0.642338	0.640246	1.86738	2.08034
-0.28754	0.192222	0.867116	1.08243
1.22112	-0.476398	2.08564	2.46702
-0.655733	0.196373	1.07996	1.28573
-0.565423	0.279999	0.509889	0.978886
-0.917433	0.676729	2.69448	2.92884
0.606336	-0.233235	0.743673	0.99665
0.311068	-0.443481	0.23736	0.806168
0.229718	-1.09139	2.79564	3.01293
-0.00804473	0.49379	0.0141579	0.512165
-0.221611	0.597574	0.865717	1.20657
1.07314	-0.737477	1.2466	1.80769
-0.0929079	-0.0378686	0.707968	0.72767
-0.980244	0.775277	1.72093	2.19628
-1.1629	0.0978312	2.59112	2.845
0.657757	0.124094	0.205299	0.713028
0.50519	-0.221923	0.87911	1.17364
-0.602807	-1.1689	1.40736	1.93095
-0.162452	0.252165	0.435006	0.545368
0.765261	0.916698	1.83314	2.25532
0.232845	-1.24162	1.48586	1.95495
-0.0913298	-0.13925	0.247308	0.327279
-0.141493	1.38087	1.94235	2.44943
0.272459	-0.776389	-0.016492	0.833969
-0.270127	0.591028	2.1822	2.2809
-0.00230013	0.185354	1.5098	1.61678
-1.13953	-0.486835	2.27352	2.5928
0.624892	0.330336	1.09867	1.31336
0.514607	0.156519	0.303339	0.825507
-1.131	-0.687386	1.71646	2.17166
0.664961	0.420848	0.597506	0.997255
0.466014	0.266517	1.36152	1.56271
0.42455	0.475466	3.48579	3.54616
-0.234575	-0.337048	-0.19684	0.474965
-0.189948	-0.138495	0.386513	0.71048
0.594822	0.615506	3.18964	3.30526
0.0410289	-0.465936	0.211815	0.530909
-0.635882	-0.149641	0.274112	0.895547
-0.772033	-1.04738	1.31914	1.85779
0.019415	0.593252	0.912581	1.09697
0.752653	0.454071	1.44376	1.77686
0.700456	-0.414229	0.0182945	0.825092
-0.509558	-0.0924026	0.933468	1.076
-0.190896	0.506669	2.72371	2.83053
0.324013	-1.14441	1.80281	2.16402
-0.579362	0.950649	1.22271	1.6591
0.255384	0.193807	0.649961	0.908494
0.948386	0.13027	3.08955	3.23727
-0.599939	0.166064	0.4157	0.760611
-0.348511	-0.296227	0.170181	0.73369
-0.365649	0.740784	3.30564	3.40998
0.038181	-0.593138	0.124464	0.622078
0.327509	-0.147615	0.245367	0.699561
0.805247	1.00342	2.13381	2.49532
-0.559919	-0.261134	0.840646	1.05195
-0.245235	-0.742278	0.70103	1.18435
-0.893858	0.9858	1.84999	2.28286
0.11826	0.00166701	0.544112	0.572943
0.775553	-0.987468	1.28133	1.87577
1.13889	0.14557	0.63487	1.31891
0.0263315	-0.216198	0.419482	0.491548
-1.16523	0.0706693	2.62116	2.92119
-0.313883	0.978885	0.306257	1.08109
0.0844011	-0.275573	0.269618	0.417105
0.229562	-0.703342	3.09958	3.2334
1.1462	0.664795	1.7504	2.19951
-0.46214	-0.104353	1.09693	1.20247
-0.684027	-0.560489	0.828208	1.3297
0.438141	-1.13561	2.43693	2.72735
-0.331889	0.253085	0.708524	0.833323
-0.106236	0.882477	0.53001	1.17094
-0.849965	0.383851	0.163255	0.956375
0.138852	-0.423937	0.912775	1.02488
0.711101	0.0400405	2.59952	2.75044
-0.748345	-0.532606	3.08699	3.22358
0.343202	-0.0161884	-0.113706	0.38626
0.405102	0.548742	0.70222	1.12181
-0.16888	1.29872	1.98563	2.38246
-0.0746093	-0.88331	1.03008	1.36568
0.243492	-0.415412	0.659873	0.983574
0.54635	-0.117518	-0.26248	0.631999
0.174074	0.0585069	0.954421	0.981256
-0.720489	0.0589992	2.98356	3.11839
-1.3102	0.0370621	1.44172	1.95314
0.795949	0.0318557	1.6027	1.79483
0.514232	-0.0688801	0.631026	0.983616
-1.05982	0.469519	0.637856	1.32994
0.145151	-0.393632	1.16316	1.24386
0.914716	-0.0759467	1.87445	2.15781
0.539209	1.21715	1.49703	2.00787
-0.513272	-0.633714	0.975127	1.27833
-0.0258892	-0.583516	1.20337	1.44548
0.0698094	-0.506668	3.44409	3.48447
0.165448	-0.202186	0.105366	0.312366
-0.235212	0.708863	0.126026	0.934785
-1.0881	-0.656254	2.26207	2.59804
0.214655	0.420505	0.217396	0.537011
0.873458	0.235766	1.19609	1.59665
-1.24063	0.0786263	0.885695	1.53232
0.808213	0.0467165	1.15083	1.41351
0.432446	-0.125353	1.63892	1.78575
0.268437	-0.398274	3.54734	3.58225
0.0997514	0.124799	0.344373	0.40291
-0.3682	0.273451	-0.216219	0.746476
-0.121756	0.735975	3.36744	3.45172
0.0442374	-0.600338	0.348859	0.70872
0.0775015	-0.135677	-0.0408553	0.57115
-0.164707	0.878267	0.0799441	0.907243
0.30084	-0.545986	2.01302	2.11165
-0.13615	-0.332302	1.58258	1.71279
1.29754	-0.00427972	1.22701	1.79093
-0.697876	-0.270934	0.986199	1.24549
-0.599678	0.275267	1.46229	1.69523
-0.204484	0.436274	-0.318437	0.593101
0.0458321	-0.333258	0.645419	0.740233
0.158651	-0.103084	3.34847	3.39827
-1.02351	-0.730897	1.02942	1.63087
0.645535	0.285431	0.731451	1.02539
0.377968	0.445475	1.91462	2.07538
0.107855	1.21783	2.36409	2.66494
-0.360541	-0.704622	0.717016	1.07648
0.25264	-0.513156	0.594458	0.990285
0.130447	1.24426	2.30521	2.6263
0.183703	-0.0531252	0.105348	0.256682
-0.314168	-1.19107	1.26492	1.84865
-1.13584	-0.391721	2.45905	2.7402
0.809731	0.439467	0.807488	1.2325
0.326111	-0.0477528	0.40899	0.758967
0.751663	-0.977072	2.41536	2.71512
0.0311191	0.133262	0.492083	0.528291
-0.782752	0.843875	0.768071	1.48825
0.0764547	1.31396	1.71957	2.16967
0.184922	-0.0457042	0.41367	0.475002
-0.261364	-1.26825	1.54227	2.08698
-0.186541	0.356542	-0.358978	0.555882
0.296867	-0.00766489	0.644397	0.722256
-0.110349	-0.348894	3.39015	3.45357
-0.216434	1.25498	1.01555	1.63443
-0.00120826	-0.340093	0.223634	0.42883
0.217651	-0.914943	2.43635	2.66841
0.376693	-1.07144	2.69841	2.93079
-0.290978	0.862232	0.582774	1.08902
-0.0856525	0.209201	0.394314	0.711838
1.05148	0.770842	1.95447	2.35329
-0.164945	-0.187635	0.861238	0.906843
-0.886476	-0.583231	0.859817	1.47153
0.3655	0.761364	0.0285156	0.855743
0.155789	-0.357535	0.766541	0.870578
-0.521291	-0.403893	2.88043	3.00531
0.727587	0.0729747	-0.108928	0.751527
-0.298919	-0.251272	0.696893	0.810165
-0.4287	0.178313	3.08751	3.16993
