2.43	0.167292	0.588807
2.44	0.164255	0.591297
2.45	0.161228	0.593752
2.46	0.15821	0.596174
2.47	0.155202	0.598562
2.48	0.152203	0.600919
2.49	0.149215	0.603243
2.5	0.146236	0.605537
2.51	0.143268	0.6078
2.52	0.140311	0.610033
2.53	0.137363	0.612237
2.54	0.134426	0.614411
2.55	0.1315	0.616558
2.56	0.128584	0.618677
2.57	0.125679	0.620769
2.58	0.122784	0.622834
2.59	0.1199	0.624873
2.6	0.117027	0.626887
2.61	0.114164	0.628876
2.62	0.111312	0.63084
2.63	0.108469	0.632779
2.64	0.105638	0.634695
2.65	0.102816	0.636587
2.66	0.100005	0.638456
2.67	0.0972048	0.640302
2.68	0.0944148	0.642126
2.69	0.0916353	0.643927
2.7	0.0888663	0.645707
2.71	0.0861077	0.647466
2.72	0.0833594	0.649203
2.73	0.0806215	0.650921
2.74	0.077894	0.652617
2.75	0.0751769	0.654294
2.76	0.0724702	0.655951
2.77	0.0697741	0.657589
2.78	0.0670885	0.659207
2.79	0.0644134	0.660808
2.8	0.0617487	0.66239
2.81	0.0590942	0.663955
2.82	0.0564495	0.665502
2.83	0.0538147	0.667032
2.84	0.0511897	0.668544
2.85	0.0485744	0.67004
2.86	0.0459689	0.671519
2.87	0.0433733	0.672981
2.88	0.0407875	0.674427
2.89	0.0382117	0.675857
2.9	0.0356457	0.677271
2.91	0.0330895	0.67867
2.92	0.0305431	0.680053
2.93	0.0280065	0.681421
2.94	0.0254795	0.682775
2.95	0.0229622	0.684114
2.96	0.0204545	0.685439
2.97	0.0179564	0.686749
2.98	0.0154679	0.688046
2.99	0.0129888	0.689329
3	0.0105191	0.690599
3.01	0.00805872	0.691856
3.02	0.00560742	0.693099
3.03	0.00316515	0.69433
3.04	0.000731894	0.695548
3.05	-0.00169235	0.696753
3.06	-0.0041075	0.697946
3.07	-0.00651348	0.699126
3.08	-0.00891029	0.700294
3.09	-0.0112979	0.70145
3.1	-0.0136765	0.702594
3.11	-0.016046	0.703727
3.12	-0.0184067	0.704849
3.13	-0.0207586	0.705959
3.14	-0.0231017	0.707059
3.15	-0.0254362	0.708148
3.16	-0.0277621	0.709226
3.17	-0.0300796	0.710294
3.18	-0.0323887	0.711351
3.19	-0.0346895	0.712398
3.2	-0.0369819	0.713435
3.21	-0.039266	0.714461
3.22	-0.0415417	0.715478
3.23	-0.0438091	0.716485
3.24	-0.0460682	0.717482
3.25	-0.048319	0.718469
3.26	-0.0505617	0.719447
3.27	-0.0527964	0.720416
3.28	-0.0550231	0.721375
3.29	-0.0572419	0.722326
3.3	-0.0594527	0.723267
3.31	-0.0616554	0.724199
3.32	-0.0638499	0.725122
3.33	-0.0660362	0.726037
3.34	-0.0682144	0.726944
3.35	-0.0703847	0.727842
3.36	-0.0725472	0.728733
3.37	-0.0747022	0.729615
3.38	-0.0768499	0.73049
3.39	-0.0789903	0.731357
3.4	-0.0811234	0.732216
3.41	-0.0832493	0.733067
3.42	-0.0853677	0.73391
3.43	-0.0874787	0.734746
3.44	-0.0895824	0.735574
3.45	-0.0916786	0.736394
3.46	-0.0937675	0.737207
3.47	-0.095849	0.738013
3.48	-0.0979232	0.738812
3.49	-0.0999902	0.739603
3.5	-0.10205	0.740388
3.51	-0.104103	0.741166
3.52	-0.106148	0.741937
3.53	-0.108187	0.742702
3.54	-0.110219	0.74346
3.55	-0.112244	0.744212
3.56	-0.114262	0.744957
3.57	-0.116273	0.745696
3.58	-0.118278	0.746429
3.59	-0.120276	0.747155
3.6	-0.122268	0.747875
3.61	-0.124252	0.748589
3.62	-0.12623	0.749296
3.63	-0.128202	0.749997
3.64	-0.130166	0.750693
3.65	-0.132124	0.751383
3.66	-0.134075	0.752067
3.67	-0.13602	0.752746
3.68	-0.137959	0.75342
3.69	-0.139891	0.754088
3.7	-0.141817	0.75475
3.71	-0.143737	0.755407
3.72	-0.145651	0.756058
3.73	-0.147559	0.756703
3.74	-0.14946	0.757344
3.75	-0.151354	0.757979
3.76	-0.153243	0.758609
3.77	-0.155125	0.759235
3.78	-0.157002	0.759855
3.79	-0.158872	0.76047
3.8	-0.160737	0.761081
3.81	-0.162596	0.761687
3.82	-0.164449	0.762287
3.83	-0.166296	0.762883
3.84	-0.168137	0.763475
3.85	-0.169973	0.764061
3.86	-0.171802	0.764643
3.87	-0.173626	0.76522
3.88	-0.175444	0.765792
3.89	-0.177256	0.76636
3.9	-0.179062	0.766924
3.91	-0.180862	0.767484
3.92	-0.182657	0.768039
3.93	-0.184447	0.768591
3.94	-0.186231	0.769138
3.95	-0.18801	0.769681
3.96	-0.189783	0.77022
3.97	-0.191551	0.770754
3.98	-0.193313	0.771285
3.99	-0.19507	0.771811
4	-0.196822	0.772334
4.01	-0.198568	0.772853
4.02	-0.200309	0.773368
4.03	-0.202045	0.773879
4.04	-0.203775	0.774386
4.05	-0.2055	0.77489
4.06	-0.207221	0.77539
4.07	-0.208936	0.775886
4.08	-0.210646	0.776378
4.09	-0.212351	0.776867
4.1	-0.214051	0.777353
4.11	-0.215746	0.777834
4.12	-0.217436	0.778313
4.13	-0.219121	0.778788
4.14	-0.220801	0.779259
4.15	-0.222477	0.779727
4.16	-0.224147	0.780191
4.17	-0.225813	0.780652
4.18	-0.227473	0.78111
4.19	-0.229129	0.781565
4.2	-0.230781	0.782016
4.21	-0.232427	0.782464
4.22	-0.234069	0.782908
4.23	-0.235706	0.78335
4.24	-0.237338	0.783788
4.25	-0.238966	0.784223
4.26	-0.240589	0.784655
4.27	-0.242207	0.785084
4.28	-0.243821	0.78551
4.29	-0.24543	0.785933
4.3	-0.247035	0.786353
4.31	-0.248635	0.78677
4.32	-0.25023	0.787184
4.33	-0.251821	0.787595
4.34	-0.253408	0.788004
4.35	-0.25499	0.788409
4.36	-0.256568	0.788812
4.37	-0.258141	0.789212
4.38	-0.259709	0.789609
4.39	-0.261274	0.790003
4.4	-0.262834	0.790395
4.41	-0.26439	0.790784
4.42	-0.265941	0.79117
4.43	-0.267488	0.791554
4.44	-0.269031	0.791935
4.45	-0.270569	0.792314
4.46	-0.272103	0.79269
4.47	-0.273633	0.793064
4.48	-0.275159	0.793435
4.49	-0.276681	0.793804
4.5	-0.278199	0.79417
4.51	-0.279712	0.794534
4.52	-0.281221	0.794896
4.53	-0.282727	0.795255
4.54	-0.284228	0.795612
4.55	-0.285725	0.795967
4.56	-0.287219	0.796319
4.57	-0.288708	0.79667
4.58	-0.290194	0.797018
4.59	-0.291675	0.797363
4.6	-0.293153	0.797707
4.61	-0.294627	0.798048
4.62	-0.296097	0.798387
4.63	-0.297563	0.798724
4.64	-0.299026	0.799059
4.65	-0.300484	0.799392
4.66	-0.301939	0.799722
4.67	-0.30339	0.800051
4.68	-0.304838	0.800377
4.69	-0.306282	0.800701
4.7	-0.307722	0.801023
4.71	-0.309158	0.801343
4.72	-0.31059	0.801662
4.73	-0.312019	0.801978
4.74	-0.313445	0.802292
4.75	-0.314867	0.802604
4.76	-0.316285	0.802914
4.77	-0.317699	0.803223
4.78	-0.31911	0.803529
4.79	-0.320518	0.803833
4.8	-0.321922	0.804136
4.81	-0.323322	0.804436
4.82	-0.324719	0.804735
4.83	-0.326112	0.805032
4.84	-0.327502	0.805327
4.85	-0.328888	0.805621
4.86	-0.330271	0.805912
4.87	-0.331651	0.806202
4.88	-0.333027	0.80649
