0 0 0
0.01 6.75906e-06 0
0.02 2.70394e-05 0
0.03 6.08509e-05 0
0.04 0.000108209 0
0.05 0.000169138 0
0.06 0.000243665 2.67827e-51
0.07 0.000331828 0
0.08 0.000433668 0
0.09 0.000549235 0
0.1 0.000678586 -9.85288e-49
0.11 0.000821783 3.94115e-48
0.12 0.000978897 -1.44509e-47
0.13 0.00115001 1.10352e-46
0.14 0.0013352 -3.92364e-46
0.15 0.00153456 0
0.16 0.0017482 0
0.17 0.00197622 0
0.18 0.00221875 7.82141e-44
0.19 0.0024759 -2.91899e-43
0.2 0.00274783 1.08938e-42
0.21 0.00303466 -8.13126e-42
0.22 0.00333656 3.03463e-41
0.23 0.00365369 -1.13254e-40
0.24 0.00398623 6.34003e-40
0.25 0.00433437 -1.57742e-39
0.26 0.0046983 5.88702e-39
0.27 0.00507825 -2.19707e-38
0.28 0.00547443 8.19956e-38
0.29 0.00588709 -6.12023e-37
0.3 0.00631648 2.2841e-36
0.31 0.00676288 -8.52439e-36
0.32 0.00722657 3.18134e-35
0.33 0.00770786 -1.18729e-34
0.34 0.00820708 4.43104e-34
0.35 0.00872457 -2.48053e-33
0.36 0.00926071 9.25747e-33
0.37 0.00981588 -3.45493e-32
0.38 0.0103905 1.2894e-31
0.39 0.0109851 -4.8121e-31
0.4 0.0116 1.7959e-30
0.41 0.0122359 -8.93652e-30
0.42 0.0128932 3.33516e-29
0.43 0.0135726 -1.2447e-28
0.44 0.0142747 4.64527e-28
0.45 0.0150003 -1.73364e-27
0.46 0.0157501 6.47003e-27
0.47 0.0165248 -3.01831e-26
0.48 0.0173256 1.12645e-25
0.49 0.0181533 -4.20396e-25
0.5 0.0190091 1.25515e-24
0.51 0.0198943 -4.68429e-24
0.52 0.0208103 1.7482e-23
0.53 0.0217589 -6.52438e-23
0.54 0.022742 2.43493e-22
0.55 0.0237621 -9.08729e-22
0.56 0.0248226 3.39142e-21
0.57 0.0259288 1.28622e-06
0.58 0.0270855 8.30091e-06
0.59 0.0282964 2.71534e-05
0.6 0.0295596 6.47589e-05
0.61 0.0308788 0.000123002
0.62 0.0322468 0.000216573
0.63 0.0336556 0.000334797
0.64 0.0351162 0.000475559
0.65 0.0366408 0.000652857
0.66 0.0382001 0.000889252
0.67 0.0397968 0.00114534
0.68 0.0414528 0.00145587
0.69 0.0431236 0.0018191
0.7 0.0448701 0.00219323
0.71 0.0466391 0.00268751
0.72 0.0484376 0.00316364
0.73 0.050295 0.00375044
0.74 0.0521536 0.00436679
0.75 0.0540635 0.00504187
0.76 0.056003 0.00578855
0.77 0.0579591 0.00660615
0.78 0.0599372 0.00748116
0.79 0.06194 0.00843398
