0 0 0
0.0028014 4.48263e-05 0
0.00560281 0.000179329 0
0.00840421 0.000403581 0
0.0112056 0.000717702 0
0.014007 0.00112186 0
0.0168084 0.00161627 0
0.0196098 0.00220121 0
0.0224112 0.00287698 0
0.0252126 0.00364396 0
0.028014 0.00450256 0
0.0308154 0.00545325 0
0.0336168 0.00649654 0
0.0364182 0.00763302 0
0.0392197 0.00886331 0
0.0420211 0.0101881 0
0.0448225 0.0116081 0
0.0476239 0.0131242 0
0.0504253 0.0147371 0
0.0532267 0.0164479 0
0.0560281 0.0182574 0
0.0588295 0.0201668 0
0.0616309 0.0221772 0
0.0644323 0.0242897 0
0.0672337 0.0265055 0
0.0700351 0.0288261 0
0.0728365 0.0312528 0
0.0756379 0.0337871 0
0.0784393 0.0364306 0
0.0812407 0.0391849 0
0.0840421 0.0420518 0
0.0868435 0.0450331 0
0.0896449 0.0481307 0
0.0924463 0.0513467 0
0.0952477 0.0546833 0
0.0980491 0.0581426 0
0.100851 0.0617271 0
0.103652 0.0654392 0
0.106453 0.0692816 0
0.109255 0.0732571 0
0.112056 0.0773685 0
0.114858 0.081619 0
0.117659 0.0860118 0
0.12046 0.0905502 0
0.123262 0.0952379 0
0.126063 0.100079 0
0.128865 0.105076 0
0.131666 0.110235 0
0.134467 0.11556 0
0.137269 0.121055 0
0.14007 0.126725 0
0.142872 0.132576 0
0.145673 0.138613 0
0.148474 0.144842 0
0.151276 0.151269 0
0.154077 0.157901 0
0.156879 0.164744 0
0.15968 0.171807 0
0.162481 0.179097 0
0.165283 0.186623 0
0.168084 0.194393 0
0.170886 0.202418 0
0.173687 0.210707 0
0.176488 0.219272 0
0.17929 0.228125 0
0.182091 0.237277 0
0.184893 0.246744 0
0.187694 0.25654 0
0.190495 0.26668 0
0.193297 0.277182 0
0.196098 0.288065 0
0.1989 0.29935 0
0.201701 0.311058 0
0.204502 0.323214 0
0.207304 0.335846 0
0.210105 0.348982 0
0.212907 0.362655 0
0.215708 0.376902 0
0.218509 0.391763 0
0.221311 0.407283 0
0.224112 0.423512 0
0.226914 0.440509 0
0.229715 0.45834 0
0.232516 0.477078 0
0.235318 0.496811 0
0.238119 0.517639 0
0.240921 0.539681 0
0.243722 0.563077 0
0.246524 0.587998 0
0.249325 0.61465 0
0.252126 0.64329 0
0.254928 0.674245 0
0.257729 0.707937 0
0.260531 0.744937 0
0.263332 0.786036 0
0.266133 0.832401 0
0.268935 0.885878 0
0.271736 0.949718 0
0.274538 1.03082 0
0.277339 1.15111 0
0.28014 1.35625 0.167136
0.281538 1.3498 0.258913
0.282935 1.34267 0.325952
0.284332 1.33531 0.38153
0.285729 1.32787 0.430108
0.287126 1.32036 0.473848
0.288524 1.31278 0.513988
0.289921 1.30514 0.55132
0.291318 1.29748 0.58637
0.292715 1.28976 0.61954
0.294112 1.28198 0.651106
0.295509 1.27415 0.6813
0.296907 1.26627 0.71029
0.298304 1.25833 0.738217
0.299701 1.25031 0.765201
0.301098 1.24244 0.791362
0.302495 1.23431 0.816745
0.303893 1.22614 0.841407
0.30529 1.21793 0.865437
0.306687 1.20968 0.888903
0.308084 1.20135 0.911833
0.309481 1.19297 0.934236
0.310879 1.18455 0.956162
0.312276 1.17607 0.977656
0.313673 1.16755 0.998754
0.31507 1.15894 1.01947
0.316467 1.15025 1.03981
0.317865 1.1415 1.0598
0.319262 1.13269 1.07946
0.320659 1.12381 1.09881
0.322056 1.11487 1.11788
0.323453 1.10586 1.13665
0.324851 1.09678 1.15516
0.326248 1.08762 1.17341
0.327645 1.07839 1.1914
0.329042 1.0691 1.20915
0.330439 1.05975 1.22668
0.331836 1.05032 1.24399
0.333234 1.04081 1.26107
0.334631 1.03123 1.27794
0.336028 1.02157 1.29461
0.337425 1.01183 1.31109
0.338822 1.00203 1.32737
0.34022 0.992167 1.34345
0.341617 0.98222 1.35936
0.343014 0.972174 1.37509
0.344411 0.962054 1.39065
0.345808 0.951862 1.40602
0.347206 0.941599 1.42124
0.348603 0.93126 1.4363
0.35 0.920836 1.45118
0.353187 0.896769 1.48453
0.356374 0.872294 1.51707
0.35956 0.847434 1.54882
0.362747 0.822076 1.57979
0.365934 0.796379 1.61001
0.369121 0.770257 1.63947
0.372307 0.743726 1.66819
0.375494 0.716786 1.69617
0.378681 0.6895 1.7234
0.381868 0.661794 1.74993
0.385054 0.633672 1.77568
0.388241 0.605194 1.80073
0.391428 0.576354 1.82501
0.394615 0.547162 1.84856
0.397802 0.517547 1.87137
0.400988 0.487707 1.89342
0.404175 0.457492 1.91469
0.407362 0.426989 1.93522
0.410549 0.396194 1.95497
0.413735 0.365106 1.97396
0.416922 0.333793 1.99216
0.420109 0.302173 2.00958
0.423296 0.270369 2.0262
0.426482 0.238363 2.04202
0.429669 0.206171 2.05707
0.432856 0.173817 2.07129
0.436043 0.141276 2.08474
0.43923 0.108665 2.09735
0.442416 0.0759533 2.10917
0.445603 0.0431452 2.12017
0.44879 0.0102815 2.13037
0.451977 -0.0226243 2.13979
0.455163 -0.055527 2.14836
0.45835 -0.0884815 2.15616
0.461537 -0.12133 2.16314
0.464724 -0.15412 2.16934
0.46791 -0.18685 2.17476
0.471097 -0.219491 2.17938
0.474284 -0.25201 2.18325
0.477471 -0.284385 2.18634
0.480658 -0.31657 2.18866
0.483844 -0.348637 2.19024
0.487031 -0.380403 2.1911
0.490218 -0.411988 2.19122
0.493405 -0.443319 2.19065
0.496591 -0.474384 2.18934
0.499778 -0.505162 2.18737
0.502965 -0.535644 2.18472
0.506152 -0.565771 2.18143
0.509338 -0.595616 2.17749
0.512525 -0.625101 2.1729
0.515712 -0.654209 2.16773
0.518899 -0.682928 2.16193
0.522086 -0.711266 2.15558
0.525272 -0.739183 2.14867
0.528459 -0.766683 2.14122
0.531646 -0.793771 2.13324
0.534833 -0.82041 2.12477
0.538019 -0.84661 2.11578
0.541206 -0.872349 2.10635
0.544393 -0.897625 2.09646
0.54758 -0.922333 2.08613
0.550767 -0.946809 2.07538
0.553953 -0.970645 2.06424
0.55714 -0.994009 2.05272
0.560327 -1.01689 2.04084
0.563514 -1.03928 2.02863
0.5667 -1.06112 2.01605
0.569887 -1.08261 2.00321
0.573074 -1.10356 1.99002
0.576261 -1.12391 1.97662
0.579447 -1.14383 1.96291
0.582634 -1.16324 1.94896
0.585821 -1.18216 1.93479
0.589008 -1.20058 1.92041
0.592195 -1.2186 1.90583
0.595381 -1.23602 1.89106
0.598568 -1.25298 1.87613
0.601755 -1.26948 1.861
0.604942 -1.28549 1.84576
0.608128 -1.30102 1.83036
0.611315 -1.31616 1.81488
0.614502 -1.33072 1.79925
0.617689 -1.34483 1.78356
0.620875 -1.35855 1.76774
0.624062 -1.3718 1.75187
0.627249 -1.3846 1.73591
0.630436 -1.39699 1.71992
0.633623 -1.409 1.70387
0.636809 -1.42042 1.68777
0.639996 -1.4315 1.67166
0.643183 -1.4422 1.65549
0.64637 -1.45247 1.63932
0.649556 -1.46235 1.62314
0.652743 -1.47188 1.60697
0.65593 -1.48095 1.59076
0.659117 -1.48962 1.57459
0.662303 -1.49797 1.55843
0.66549 -1.50594 1.54228
0.668677 -1.51354 1.52615
0.671864 -1.52079 1.51004
0.675051 -1.5277 1.49397
0.678237 -1.5342 1.47794
0.681424 -1.54043 1.46193
0.684611 -1.54631 1.44597
0.687798 -1.55186 1.43005
0.690984 -1.55708 1.41416
0.694171 -1.56204 1.39835
0.697358 -1.56659 1.38254
0.700545 -1.57084 1.36682
0.703731 -1.57485 1.35112
0.706918 -1.57853 1.33548
0.710105 -1.58192 1.31988
0.713292 -1.58505 1.30436
0.716479 -1.58787 1.28887
0.719665 -1.59038 1.27344
0.722852 -1.59264 1.25804
0.726039 -1.59462 1.2427
0.729226 -1.59633 1.22741
0.732412 -1.59777 1.21217
0.735599 -1.59898 1.19697
0.738786 -1.59989 1.1818
0.741973 -1.60053 1.16669
0.745159 -1.60092 1.15161
0.748346 -1.60106 1.13657
0.751533 -1.60094 1.12156
0.75472 -1.60056 1.10657
